-1.58007 45.4787 -64.2685 
-1.42651 58.0888 -9.513 
-1.55587 51.3221 -64.5196 
-1.32652 52.3248 -12.3983 
-1.55683 60.3473 -60.4633 
-1.29594 55.4236 -12.7963 
-1.63363 88.7794 -43.5775 
-1.22195 56.9044 -15.4805 
-1.57337 92.7899 -52.993 
-1.22443 71.1711 -14.8214 
-1.58942 110.327 -49.7383 
-1.30299 99.0833 -10.89 
-1.57359 123.444 -52.4515 
-1.28984 110.45 -10.9427 
