-1.58383 47.1975 -60.6406 
-1.31986 38.8368 -14.121 
-1.57156 51.32 -59.0223 
-1.32963 48.532 -12.0663 
-1.52851 55.5498 -63.3106 
-1.27758 50.6108 -13.0021 
-1.48985 63.8127 -73.3588 
-1.21003 55.7872 -14.9076 
-1.47509 75.7769 -73.7842 
-1.19737 68.6989 -15.5692 
-1.46524 87.6362 -76.5976 
-1.18617 79.7961 -15.5223 
-1.48839 105.462 -71.0049 
-1.17556 89.6609 -15.8007 
