-1.09678 106.144 -108.674 
-0.780665 88.6374 -24.5034 
-1.00625 126.795 -121.938 
-0.678526 105.086 -27.8649 
-0.944273 149.671 -138.936 
-0.608576 125.775 -29.3884 
-0.897991 173.098 -149.355 
-0.560037 147.713 -31.6144 
-0.862333 196.331 -154.695 
-0.49854 165.702 -34.7215 
-0.822666 218.238 -161.424 
-0.449461 184.925 -36.6698 
-0.786443 239.806 -169.947 
-0.362901 194.222 -39.772 
