-1.57352 47.026 -58.9777 
-1.32183 45.6699 -12.1865 
-1.55034 50.9988 -62.4933 
-1.28774 46.8247 -12.3097 
-1.52973 56.107 -64.7667 
-1.26458 52.4738 -13.5602 
-1.49133 65.0347 -71.1645 
-1.22809 62.807 -14.7624 
-1.47381 75.7427 -72.3481 
-1.2469 81.6116 -13.6187 
-1.4629 88.377 -70.9625 
-1.29477 107.55 -10.3952 
-1.48358 105.651 -68.1822 
-1.23517 106.4 -13.3776 
