-1.65245 55.7124 -68.8909 
-1.36013 43.986 -2.02141 
-1.56556 49.7235 -86.4477 
-1.19292 28.877 -7.28629 
-1.6061 62.0964 -53.2244 
-1.26302 51.5623 -8.93468 
-1.56741 72.1538 -60.699 
-1.27412 67.6845 -13.021 
-1.46412 71.2443 -77.0294 
-1.25138 76.8125 -13.7851 
-1.6481 117.748 -47.6321 
-1.21457 82.5546 -15.0408 
-1.49789 103.074 -71.3239 
-1.15134 83.9086 -16.9384 
