-1.69152 49.8695 -12.4187 
-1.32152 30.2554 3.30568 
-1.58306 51.4553 -76.2912 
-1.37623 49.3918 -8.4262 
-1.56254 59.2141 -58.2632 
-1.3523 56.936 -10.3154 
-1.51574 68.6294 -66.2134 
-1.3191 74.4478 -10.9933 
-1.5073 81.255 -64.5683 
-1.27735 81.595 -12.2083 
-1.49138 92.095 -68.3171 
-1.20417 79.8268 -15.3999 
-1.46483 98.5125 -73.3373 
-1.19844 91.2861 -15.2818 
