0.100287 0.896102
0.0414262 0.545968
-0.0658155 0.231835
-0.0043111 0.208773
-0.000249579 0.208983
0.00914369 0.201171
-0.005434 0.195226
0.14032 0.302349
0.061995 0.179163
0.0300279 0.130344
0.0290964 0.11891
0.0258449 0.109167
0.0154455 0.113285
-0.00497352 0.109605
